GENE       CHR      START       STOP  NSNPS  NPARAM      N        ZSTAT            P
55966        1    4715105    4843851    793      95  97173      0.10163      0.45953
261734       1    5922870    6052618    524      25  97173      0.30911      0.37862
8514         1    6052358    6161253    418      62  97173      0.57777      0.28171
26038        1    6161847    6240194    360      40  97173      0.21854      0.41351
6146         1    6245080    6259679     38       7  97173     -0.54519      0.70719
388591       1    6266189    6281359     49       8  97173     0.035689      0.48576
23463        1    6281253    6296044     42       8  97173     -0.18057      0.57165
390992       1    6304252    6305638      6       3  97173      0.19889      0.42117
387509       1    6307406    6321035     42       4  97173     -0.22926      0.59067
11332        1    6324332    6453826    546      28  97173      0.92193      0.17828
54626        1    6475292    6484724     30       6  97173      0.95613       0.1695
83715        1    6484836    6521004    114      12  97173     -0.21954      0.58688
8718         1    6520787    6527432     28      10  97173      -1.6676       0.9523
57449        1    6526152    6580121    189      35  97173     -0.99053      0.83904
79707        1    6581407    6614658    158       8  97173    -0.032313      0.51289
80835        1    6614987    6639817     76      14  97173      -0.1716      0.56812
3104         1    6640051    6649340     15       7  97173       0.6677      0.25216
9903         1    6650784    6662958     44      15  97173       1.6434     0.050149
148479       1    6673756    6684093     33       9  97173       1.1809      0.11882
90326        1    6684925    6695646     37       9  97173        1.503     0.066415
55735        1    6694228    6761966    191      26  97173       1.4575     0.072492
23261        1    6845384    7829766   3812     257  97173       0.9006       0.1839
9341         1    7831329    7841492     37      10  97173       2.2251     0.013038
8863         1    7844413    7905241    266      25  97173        1.908     0.028196
10911        1    7907672    7913551     30      12  97173       1.6779     0.046686
3604         1    7975931    8003225     73      12  97173       1.2006      0.11496
11315        1    8021714    8045342     93      20  97173        1.616     0.053044
54206        1    8071779    8086393     33       9  97173       2.4547    0.0070503
50651        1    8378171    8404227     93      15  97173       1.6045     0.054306
473          1    8412464    8877699   1014      38  97173       3.2819   0.00051547
2023         1    8921059    8939151     39       9  97173       1.6313     0.051415
765          1    9005893    9035151    163      36  97173       1.2681      0.10238
155184       1    9063359    9086404     93      26  97173      -1.2472      0.89383
6518         1    9097005    9131763    157      23  97173     0.042025      0.48324
80045        1    9163472    9189229     95      19  97173     -0.75397      0.77457
9563         1    9294822    9331396    138      28  97173       1.3526     0.088088
80176        1    9335202    9429591    539      78  97173     0.096417      0.46159
84275        1    9599528    9642831    107      19  97173      0.20946      0.41705
199953       1    9648932    9674935     62      14  97173      0.31528      0.37628
5293         1    9711789    9789172    229      49  97173       1.9974      0.02289
22883        1    9789079    9884550    277      21  97173      0.95491      0.16981
56998        1    9908334    9970316    126      22  97173      0.10217      0.45931
84328        1    9982168   10003460     55      11  97173     -0.35313        0.638
64802        1   10003486   10045556    104      17  97173       -1.346      0.91085
116362       1   10057255   10076078     53       9  97173      -1.7215      0.95742
10277        1   10093041   10241297    447      33  97173      -1.7196      0.95724
23095        1   10270606   10441664    587      19  97173     -0.35299      0.63795
5226         1   10458884   10480565     55       8  97173     0.030046      0.48802
378708       1   10489944   10510239     73      10  97173    -0.020866      0.50832
100526739    1   10490159   10512060     75      10  97173    -0.036139      0.51441
1325         1   10509776   10512060      5       2  97173     -0.15142      0.56018
1676         1   10520588   10532613     32      10  97173     -0.35785      0.63977
5195         1   10535003   10690815    487      38  97173     -0.74407      0.77158
54897        1   10696661   10856733    529      88  97173     -0.27309      0.60761
148345       1   11006530   11042094    149      22  97173      -1.3498      0.91145
23435        1   11072462   11085549     31       6  97173      0.58667      0.27871
10747        1   11086580   11107296     70      10  97173      0.35364       0.3618
6723         1   11114649   11120091      9       3  97173     -0.76733      0.77856
5394         1   11126675   11159961     98       5  97173      -1.4483      0.92623
2475         1   11166588   11322614    347      10  97173      -1.3793       0.9161
10218        1   11249346   11256038     13       2  97173     -0.81366      0.79208
29914        1   11333255   11348491     25       4  97173      -1.7552      0.96039
57540        1   11539295   11597640    172      19  97173     0.010638      0.49576
26232        1   11707924   11714888     23      13  97173     -0.45116      0.67406
93611        1   11714432   11723384     31      11  97173      0.94579      0.17213
26270        1   11724150   11734411     45      12  97173       2.0734     0.019069
10459        1   11734537   11751678     74      16  97173      0.18437      0.42686
374946       1   11751781   11780336    108      20  97173       1.1259      0.13011
57085        1   11796142   11810828     46      10  97173      -1.7747      0.96203
284498       1   11823827   11849642    162      12  97173     -0.13097       0.5521
4524         1   11845787   11866160     97      15  97173       1.4145     0.078605
1185         1   11866153   11903201    244      21  97173       1.7709     0.038285
4878         1   11905766   11907840     17       4  97173       1.9047     0.028408
4879         1   11917521   11918992      2       1  97173     -0.46842      0.68026
90231        1   11979645   11986485     24       7  97173      0.55935      0.28796
5351         1   11994724   12035599    143      17  97173       2.6941    0.0035292
9927         1   12040238   12073572    106      12  97173       1.2503       0.1056
60672        1   12079299   12092106     27       7  97173      0.48696      0.31314
943          1   12123434   12204264    257      42  97173       1.8005     0.035892
7133         1   12227044   12269279    160      22  97173      0.40869      0.34138
55187        1   12290101   12572099    588      24  97173      0.80645      0.20999
9249         1   12627939   12677820    200      40  97173       1.7297     0.041846
343066       1   12704566   12727097     70       9  97173     -0.52536      0.70033
126767       1   12776118   12788726     49       8  97173     -0.63928      0.73868
93190        1   12806163   12821102     60      10  97173       -1.322      0.90692
390999       1   12834984   12838049     16       5  97173     -0.28401       0.6118
65121        1   12851546   12856777     29       6  97173        1.696     0.044946
440560       1   12884468   12891264     21       2  97173     -0.59619      0.72448
440563       1   13182960   13184326      3       1  97173     -0.61497      0.73071
645425       1   13736907   13747803      1       1  97173     -0.53103       0.7023
126755       1   13801445   13840242    203      44  97173      0.87021      0.19209
10630        1   13910252   13944452    160      38  97173      0.72581      0.23398
7799         1   14026714   14151574    434      34  97173     -0.37508       0.6462
23254        1   14219646   15444544   5905     384  97173       0.6581      0.25524
55092        1   15479028   15546974    408      31  97173      0.12398      0.45066
727684       1   15490692   15498120     34       9  97173      0.90241      0.18342
114827       1   15573730   15724767    630      71  97173       -1.856      0.96827
79180        1   15736391   15756839     79      25  97173     -0.64132      0.73934
11330        1   15764938   15773153     27      10  97173     -0.29059      0.61432
63036        1   15783223   15798586     73      13  97173     -0.95662      0.83062
51032        1   15802596   15817895     58      12  97173     -0.66909      0.74828
842          1   15817896   15851407    143      11  97173     -0.62378      0.73362
23341        1   15853343   15898228    130      14  97173     -0.54572      0.70737
79814        1   15898194   15911605     60       6  97173      -1.0687      0.85741
84301        1   15943953   15995539    134       9  97173        1.188      0.11742
6248         1   15986364   15988217      3       2  97173       1.1015      0.13534
23207        1   16010632   16061264    169      16  97173       1.5071     0.065898
284723       1   16062721   16067884     10       5  97173      0.45427      0.32482
388595       1   16068987   16074292     26       6  97173      0.52759      0.29889
54751        1   16083107   16113089    117      21  97173       -1.679      0.95343
440567       1   16133657   16134194      5       2  97173     -0.79444      0.78653
23013        1   16174359   16266951    207      28  97173      0.18626      0.42612
7709         1   16268364   16302627     72      19  97173      0.23109      0.40862
101928566    1   16302626   16323701     89      14  97173     -0.23893      0.59442
149563       1   16330731   16333184     15       5  97173      0.86873       0.1925
27129        1   16340523   16346084     47       6  97173     -0.62492      0.73399
1187         1   16348486   16360548     80      13  97173     0.051819      0.47934
1188         1   16370231   16383821    145      17  97173      0.71458      0.23743
348487       1   16384264   16400127    112      17  97173      0.66125      0.25423
1969         1   16450832   16482582     74      19  97173       0.9646      0.16737
128272       1   16524599   16539104     60       7  97173       1.1033      0.13495
101927546    1   16551343   16553528      8       2  97173       1.4318       0.0761
79363        1   16558182   16563659     14       5  97173       1.0926      0.13729
54455        1   16573339   16678965    243      15  97173      0.43259      0.33265
26099        1   16693525   16724643     62       8  97173        1.117      0.13199
374955       1   16722101   16763919    131      23  97173      0.53608      0.29595
55707        1   16767167   16786585     45      11  97173     -0.45864      0.67675
100133301    1   16865561   16866198      1       1  97173      -1.1095       0.8664
9696         1   17248445   17299474    128      14  97173       1.1177      0.13185
4237         1   17300997   17308081     23       6  97173       4.4389   4.5217e-06
23400        1   17312453   17338467     58      11  97173       4.3352   7.2827e-06
6390         1   17345217   17380665    122      12  97173       4.2296   1.1706e-05
11240        1   17393256   17445948    294      19  97173       4.6063   2.0493e-06
29943        1   17531621   17572501    208      59  97173       1.2367      0.10811
51702        1   17575593   17610728    207      33  97173       3.0737     0.001057
23569        1   17634690   17690495    380      35  97173       5.8894   1.9375e-09
353238       1   17698741   17728195    196      21  97173     -0.11945      0.54754
55920        1   17733251   17766250     87      15  97173     -0.01021      0.50407
55160        1   17846693   18024370    567      61  97173       1.1145      0.13253
81569        1   18081808   18153558    247      31  97173      0.31769      0.37536
84966        1   18434240   18704977   1243     155  97173     -0.67515      0.75021
127707       1   18807424   18812540     32       8  97173     -0.40931      0.65884
5081         1   18957500   19075360    465      83  97173       0.3835      0.35068
80834        1   19166093   19186155    136      26  97173     -0.99587      0.84034
8659         1   19197924   19229293    172      28  97173       0.1438      0.44283
126917       1   19230774   19282826    235      43  97173      -2.0537         0.98
23352        1   19401000   19536812    360      28  97173     -0.41292      0.66017
23065        1   19542158   19578053    130      18  97173      0.13454      0.44649
51154        1   19578075   19586622     56       9  97173      0.26141      0.39689
22977        1   19609057   19615280     29       5  97173      0.89528      0.18532
8574         1   19629202   19638640     34      14  97173      0.14355      0.44293
54896        1   19638740   19658925    118      18  97173       1.0532      0.14613
832          1   19665267   19812066    727      37  97173      0.96929       0.1662
440574       1   19923471   19956315    145      16  97173      0.27912      0.39008
100532736    1   19923471   19984949    293      34  97173     0.082188      0.46725
4681         1   19969723   19984949     74      24  97173      -1.4254      0.92298
3362         1   19991780   20006055     57      12  97173     -0.16147      0.56414
255104       1   20008706   20126424    476      70  97173     -0.92501      0.82252
54546        1   20140522   20141771      9       5  97173       2.1407     0.016148
23252        1   20208356   20239438     99      20  97173      0.80171      0.21136
30814        1   20246800   20250110     21       7  97173      0.59973      0.27434
5320         1   20301924   20306932     19       9  97173      0.79537       0.2132
5322         1   20386157   20418394    144      26  97173      0.21813      0.41366
26279        1   20439143   20446059     25      10  97173    -0.042841      0.51709
64600        1   20465823   20476879     28      14  97173      0.26161      0.39681
391013       1   20490484   20501687     47      12  97173      0.26563      0.39526
127733       1   20512578   20522540     13       6  97173      -1.9321      0.97333
127731       1   20617412   20681662    305      33  97173       1.4457     0.074132
55450        1   20808884   20812728      6       4  97173      0.05751      0.47707
79594        1   20825941   20834674     34      13  97173     -0.90864      0.81823
163933       1   20878932   20881513      5       2  97173      0.54512      0.29284
978          1   20915444   20945401    156      26  97173       1.4447     0.074274
65018        1   20959948   20978004     96      16  97173       1.3543     0.087813
1650         1   20978260   20988037     44      11  97173     -0.39429      0.65332
57576        1   20990475   21044317    247      55  97173       1.2793      0.10039
400745       1   21046225   21059133     44      12  97173      0.43718      0.33099
50809        1   21069170   21113808    119      21  97173      0.50153        0.308
8672         1   21132785   21503381    906      36  97173      0.22711      0.41017
1889         1   21543740   21672034    536      59  97173      0.86359      0.19391
84224        1   21766583   21811393    233      23  97173     -0.87855      0.81018
249          1   21835475   21904905    377      42  97173     -0.50338      0.69265
5909         1   21922708   21996010    321      47  97173      -1.3838      0.91679
84196        1   22004791   22109688    413      39  97173      0.86194      0.19436
401944       1   22138758   22151714     51      21  97173      0.28931      0.38617
3339         1   22148737   22263750    455      46  97173     -0.16495      0.56551
23436        1   22303418   22315847    222      25  97173     0.084523      0.46632
10136        1   22328149   22339035    100      18  97173      0.71077      0.23861
998          1   22379120   22419439    136      23  97173      0.92405      0.17773
54361        1   22443798   22470474    109      22  97173      0.72358      0.23466
9923         1   22778344   22857650    199      28  97173      0.32014      0.37443
2046         1   22890004   22930087    195      30  97173       -1.036       0.8499
712          1   22963118   22966175      7       3  97173     -0.56624      0.71439
714          1   22969969   22974603     28       6  97173      -2.0719      0.98086
713          1   22979682   22988130     35      10  97173      -3.1416      0.99916
2048         1   23037263   23241823    705      95  97173      -0.5931      0.72344
646262       1   23279536   23299524     65      17  97173       1.5775      0.05734
729059       1   23337327   23342343     14       6  97173       2.1329     0.016467
23028        1   23345937   23410184     96      14  97173       1.3191     0.093571
7798         1   23410516   23504301    215      29  97173       1.0632      0.14384
3352         1   23518388   23521222      5       2  97173       1.2974     0.097244
10236        1   23635953   23671143     78      13  97173      0.83607      0.20156
80818        1   23685941   23696357     32       7  97173       0.6346      0.26285
6920         1   23707555   23751269    162      28  97173      0.70794      0.23949
55616        1   23755056   23810750    164      23  97173     -0.44558      0.67205
1870         1   23832920   23857712     57       9  97173      0.46366      0.32144
3399         1   23884421   23886285      9       4  97173      0.27939      0.38997
6135         1   24018269   24022915     15       5  97173      0.76868      0.22104
6924         1   24069856   24088549     33      11  97173      0.88775      0.18734
57095        1   24104876   24114722     12       6  97173      0.23838      0.40579
11313        1   24117275   24122029      4       2  97173     -0.54671      0.70771
2582         1   24122089   24127294      4       2  97173      0.70339      0.24091
3155         1   24128367   24165110     61       8  97173      0.51534      0.30316
2517         1   24171567   24194859     63       9  97173      0.64658      0.25895
1269         1   24197005   24285549    271      15  97173     0.042767      0.48294
55629        1   24286301   24289952      6       2  97173       1.3037     0.096164
10772        1   24292935   24306953     17       7  97173      0.79626      0.21294
127294       1   24382531   24438665    270      26  97173      0.72664      0.23372
58985        1   24446261   24469783     91      22  97173     0.046415      0.48149
163702       1   24480647   24513765    187      32  97173      0.97833      0.16396
57822        1   24645812   24690972    139      33  97173       1.2513      0.10541
90529        1   24683489   24741587    202      26  97173      0.57839       0.2815
57185        1   24742245   24799473    246      31  97173     0.088541      0.46472
11123        1   24828841   24863510    157      24  97173      0.11601      0.45382
400746       1   24882567   24935819    280      32  97173      -2.1887      0.98569
10250        1   24969594   24999772     37      10  97173     -0.34527      0.63505
25932        1   25071760   25170815    166      24  97173      0.17162      0.43187
864          1   25226002   25291648    200      45  97173       4.7008   1.2956e-06
25949        1   25548767   25559013      6       4  97173       1.0888      0.13813
57035        1   25568740   25574010      5       3  97173      0.89007      0.18671
6007         1   25598884   25656936     57       9  97173      -0.3793      0.64777
23585        1   25664789   25688852     26       6  97173       1.1159      0.13223
6006         1   25687853   25747363     83       5  97173        1.579     0.057172
55219        1   25757388   25826700    104       4  97173        1.749     0.040146
26119        1   25870071   25895377     48       8  97173      0.44656      0.32759
57134        1   25943959   26111258    411      41  97173      -1.7227      0.95753
57190        1   26126667   26144713     54       7  97173      0.54227      0.29382
56181        1   26146397   26159433     38       4  97173       0.6423      0.26034
79000        1   26158414   26185939     81       5  97173      0.96458      0.16738
164091       1   26187975   26202461     30       4  97173       1.3248     0.092612
3925         1   26210670   26233368     43      10  97173      0.87559      0.19063
5051         1   26286258   26326366    111      10  97173     0.050606      0.47982
2134         1   26348266   26362955     40      13  97173     -0.61171      0.72963
7780         1   26364513   26373439     24       6  97173     -0.96278      0.83217
84676        1   26377792   26394142     55      10  97173       2.5605    0.0052257
149420       1   26437656   26452039     46       6  97173       3.5526    0.0001907
79927        1   26485511   26489119     11       5  97173      0.86806      0.19268
51042        1   26496388   26497364      5       2  97173       1.6657     0.047888
10256        1   26503981   26516375     37      12  97173       1.6914      0.04538
378807       1   26517119   26529033     77      14  97173       1.1203      0.13128
64793        1   26560644   26605529    167      17  97173   -0.0034172      0.50136
83442        1   26606213   26608013      5       2  97173       1.9487     0.025663
91544        1   26608773   26644756    149      15  97173    -0.015194      0.50606
1043         1   26644411   26647014     14       4  97173      0.64534      0.25935
55057        1   26648350   26680621    122      19  97173     -0.60145      0.72623
257101       1   26688125   26701023     65      14  97173      0.90737      0.18211
79727        1   26737269   26756219     52      18  97173     -0.48211      0.68514
79947        1   26758773   26797797     78      21  97173      0.58119      0.28056
3151         1   26798902   26803133     11       6  97173    -0.024534      0.50979
6195         1   26856249   26901520    121      19  97173     -0.70797      0.76052
101928728    1   27018623   27022896      9       3  97173     -0.24195      0.59559
8289         1   27022522   27108601    137      11  97173      0.47461      0.31753
55650        1   27113739   27124894     16       5  97173      0.69179      0.24453
84243        1   27153201   27184092     54      10  97173       1.3322     0.091401
2810         1   27189633   27190947      1       1  97173      0.20804       0.4176
54707        1   27205872   27216869     19       5  97173       1.0606      0.14445
63906        1   27216979   27226962     15       6  97173      0.25174      0.40062
8431         1   27237975   27240567      6       3  97173       0.9228      0.17806
10726        1   27248187   27273362     43      12  97173     -0.35174      0.63748
126695       1   27276047   27286901     15       5  97173     -0.95853       0.8311
388610       1   27320189   27327377      8       4  97173      -1.4472      0.92608
115572       1   27331511   27339333     12       4  97173      -2.5474      0.99457
6548         1   27425300   27481621     76      11  97173     -0.48905       0.6876
23038        1   27561007   27635124    131      17  97173      -1.3858      0.91709
84065        1   27648636   27662891     35       9  97173      -1.9574      0.97485
84958        1   27668483   27680423     31      10  97173      -1.3503      0.91154
9064         1   27681670   27693558     33      11  97173     -0.60667      0.72796
8547         1   27695601   27701315     10       6  97173      0.20876      0.41732
388611       1   27705596   27709823      4       2  97173     0.081888      0.46737
2827         1   27719148   27722318      3       2  97173      0.22998      0.40905
10163        1   27730734   27816678    178      16  97173      0.27537      0.39152
27245        1   27860756   27930463     85      15  97173      -1.2054      0.88597
2268         1   27938800   27961727     51      10  97173      -1.3904      0.91779
2537         1   27992572   27998724     15       3  97173      -0.3598       0.6405
199870       1   28052490   28089426     81       6  97173       1.4456     0.074141
23673        1   28099694   28150963    110      12  97173       1.4089     0.079436
5511         1   28157252   28178183     39       9  97173       1.0931      0.13719
9473         1   28199055   28213196     57      11  97173       1.1639      0.12223
6118         1   28218035   28241255     77      10  97173       1.1119      0.13309
27293        1   28261456   28285663     91      15  97173      0.45691      0.32387
55113        1   28286504   28294604     27      12  97173      -0.4877      0.68712
2140         1   28296855   28415173    407      30  97173     -0.29511      0.61604
5724         1   28473677   28520447     80      22  97173     -0.56727      0.71473
22826        1   28526789   28559542    109      15  97173     -0.48942      0.68773
93974        1   28562602   28564616      7       3  97173      -1.2658      0.89721
83667        1   28585963   28609002     68      16  97173     0.078481      0.46872
54797        1   28655513   28662478      8       4  97173        0.974      0.16503
65979        1   28696093   28826881    447      12  97173      0.32353      0.37315
1104         1   28832455   28865708     92      14  97173     0.050756      0.47976
54952        1   28879529   28905057     54      11  97173      0.36302      0.35829
115273       1   28918712   28921098      7       4  97173       1.0355      0.15022
6883         1   28929608   28975416     73      15  97173     -0.72058      0.76442
10691        1   28995234   29042115     83      10  97173     -0.79545      0.78682
51441        1   29063133   29096287     83      16  97173      -0.6808        0.752
4985         1   29138654   29190208    231      32  97173      -0.8399      0.79952
2035         1   29213603   29446558    633      42  97173       0.3937       0.3469
399474       1   29445937   29450421     15       6  97173     -0.25761      0.60165
6429         1   29474250   29508637     85      20  97173    -0.022061       0.5088
51102        1   29519385   29557460    112      21  97173     0.038559      0.48462
10076        1   29563028   29653325    277      37  97173     -0.36584      0.64276
4146         1   31184124   31196432     44       6  97173     -0.56866      0.71521
7805         1   31205315   31230683     80      26  97173      0.73918       0.2299
9672         1   31342313   31381480    128      37  97173     -0.87212      0.80843
9698         1   31404353   31538838    390      28  97173       1.0349      0.15035
79570        1   31652592   31712734    302      19  97173      -2.0978      0.98204
9410         1   31732415   31769644    123      12  97173      -1.1898      0.88293
51538        1   31769832   31838569    184      14  97173      -1.1541      0.87577
2170         1   31838100   31845923     19       8  97173     -0.87728      0.80983
347735       1   31882412   31907527     70       8  97173      -1.0742      0.85862
64129        1   32042086   32053290     21      11  97173     -0.43787      0.66926
3061         1   32083290   32093214     26       4  97173       1.9324     0.026653
553115       1   32095463   32110838     26       4  97173       1.7217     0.042563
1307         1   32117848   32169768    124      25  97173       1.8724     0.030579
576          1   32192718   32230494     93      14  97173     -0.75833      0.77587
90853        1   32256023   32281630     71      16  97173     -0.41504      0.66094
8073         1   32372022   32403988     98      10  97173     -0.47414       0.6823
10657        1   32479295   32526460     40      24  97173      0.33705      0.36804
55116        1   32538503   32568467     50       9  97173       1.7722     0.038181
23633        1   32573644   32642169     99      13  97173       1.8927     0.029198
200081       1   32645293   32663886     35      10  97173       1.8241     0.034069
79140        1   32666202   32670991      4       2  97173     -0.51175      0.69559
55721        1   32671236   32674288      6       2  97173       1.7985     0.036052
149069       1   32674695   32681797     15       8  97173      0.71749      0.23654
56063        1   32680040   32687954     14       6  97173       1.8021     0.035765
8668         1   32687971   32697205     12       2  97173       1.8278     0.033789
84734        1   32712818   32714461      3       2  97173       1.0664      0.14311
3932         1   32716840   32751766     57      24  97173       1.3494     0.088598
3065         1   32757708   32799227     36      19  97173      -1.6141      0.94674
81629        1   32818365   32830098      7       5  97173     -0.93972      0.82632
100128071    1   32826871   32827844      1       1  97173     0.028579       0.4886
55108        1   32830704   32860062     27      15  97173     -0.24547      0.59695
728116       1   32930658   32953460     33      12  97173       1.6585     0.048606
653121       1   33004772   33071542    184      11  97173     -0.61961      0.73224
339487       1   33086421   33116565    106      11  97173     -0.30173      0.61857
5928         1   33116749   33151812    112       9  97173     -0.12533      0.54987
81493        1   33145507   33168361     75       8  97173      0.55299      0.29013
57648        1   33207492   33240571     69      21  97173      -2.1014       0.9822
8565         1   33240840   33283633     94      14  97173     0.019827      0.49209
64766        1   33282368   33324480     99      22  97173      -1.4024       0.9196
252995       1   33327869   33338093     17       6  97173      -1.9022      0.97143
3208         1   33351688   33360247     21       8  97173      -1.4722      0.92952
113452       1   33360196   33367041     15       5  97173      -0.5863      0.72116
127544       1   33402050   33430467     73      13  97173      -2.3191       0.9898
204          1   33473541   33502512     60      12  97173        -2.23      0.98713
113451       1   33546711   33586132     85      23  97173        -1.52      0.93574
55223        1   33611000   33647671    119      13  97173      -1.5469      0.93905
149076       1   33721908   33766321     97      17  97173       -1.053      0.85383
127550       1   33772367   33786699     57      14  97173      -1.7483       0.9598
1912         1   33789224   33841194    176      24  97173      -1.6649      0.95203
7579         1   33938232   33962105     68      11  97173      -1.0204      0.84622
114784       1   33979609   34631443   2465     210  97173       1.7405     0.040886
127540       1   34326076   34330392     14       8  97173      0.69886      0.24232
84970        1   34632624   34684732    274      35  97173      0.41488      0.33912
2709         1   35220648   35224113      8       3  97173         2.37    0.0088936
127534       1   35225342   35229325     21      11  97173       1.4171     0.078233
2707         1   35246790   35251967     19       7  97173      0.31199      0.37752
2701         1   35258559   35261351     15       5  97173     -0.96108      0.83174
113444       1   35315963   35325417     31      12  97173    0.0036636      0.49854
58512        1   35331037   35391083    110      31  97173      0.68373      0.24707
100506144    1   35447127   35450948     11       3  97173      0.83208      0.20268
9204         1   35451766   35497569     96       5  97173      0.53146      0.29755
79830        1   35525387   35581460     83      10  97173     -0.60982      0.72901
6421         1   35641981   35658766     43       5  97173       2.9058    0.0018316
9202         1   35734444   35887545    216      15  97173       1.5657     0.058708
79932        1   35899091   36023037    160      15  97173       1.1209      0.13117
23154        1   36023311   36032380     12       3  97173       1.6003     0.054771
339488       1   36038971   36060929     32       8  97173       0.9671      0.16675
5690         1   36040259   36107445    102      10  97173       1.4867     0.068545
127703       1   36179477   36184790     10       4  97173      0.76049      0.22348
63967        1   36185819   36235568     54       7  97173      0.75185      0.22607
192670       1   36273231   36323491     72      11  97173    -0.095314      0.53797
26523        1   36335412   36395211     67      10  97173        0.995      0.15987
192669       1   36396364   36522360    143      14  97173       1.1196      0.13145
27285        1   36549676   36553877      9       4  97173      0.95841      0.16893
54936        1   36554453   36559533      7       3  97173        1.618     0.052835
