GENE       CHR      START       STOP  NSNPS  NPARAM      N        ZSTAT            P
84328        1    9977168   10008460     81      14  97173     -0.64498      0.74053
64802        1    9998486   10050556    137      22  97173      -1.0856      0.86117
116362       1   10052255   10081078     72      10  97173      -1.8421      0.96727
10277        1   10088041   10246297    478      30  97173      -1.6457      0.95009
23095        1   10265606   10446664    636      19  97173      -0.3753      0.64628
5226         1   10453884   10485565    102      15  97173      0.13463      0.44645
378708       1   10484944   10515239    106      10  97173      0.16429      0.43475
100526739    1   10485159   10517060    109      11  97173      0.16642      0.43391
1325         1   10504776   10517060     31       7  97173       0.6131       0.2699
1676         1   10515588   10537613     52      15  97173     -0.61992      0.73234
5195         1   10530003   10695815    507      39  97173     -0.79051      0.78539
54897        1   10691661   10861733    550      89  97173     -0.25947      0.60236
148345       1   11001530   11047094    214      26  97173      -1.3271      0.90777
23435        1   11067462   11090549     65       9  97173      0.84074      0.20025
10747        1   11081580   11112296     82      10  97173      0.26836      0.39421
6723         1   11109649   11125091     31       4  97173      -1.1248      0.86967
5394         1   11121675   11164961    128       6  97173      -1.4657      0.92863
2475         1   11161588   11327614    383      11  97173      -1.4621      0.92815
10218        1   11244346   11261038     23       2  97173     -0.75786      0.77573
29914        1   11328255   11353491     41       5  97173      -1.1534      0.87562
57540        1   11534295   11602640    218      22  97173    -0.078068      0.53111
26232        1   11702924   11719888     57      20  97173      0.58725      0.27852
93611        1   11709432   11728384     71      18  97173       2.0305     0.021154
26270        1   11719150   11739411     89      19  97173       1.9235     0.027209
10459        1   11729537   11756678    111      26  97173      0.45256      0.32543
374946       1   11746781   11785336    153      32  97173      0.97239      0.16543
57085        1   11791142   11815828     77      14  97173      -1.1052      0.86546
284498       1   11818827   11854642    191      16  97173     -0.21638      0.58565
4524         1   11840787   11871160    161      18  97173      0.96928       0.1662
1185         1   11861153   11908201    297      19  97173       2.0286      0.02125
4878         1   11900766   11912840     62      13  97173       2.1387     0.016232
4879         1   11912521   11923992     45      12  97173      0.58705      0.27858
90231        1   11974645   11991485     81      16  97173      0.32556      0.37238
5351         1   11989724   12040599    172      20  97173       2.7809    0.0027108
9927         1   12035238   12078572    148      18  97173       1.3952     0.081484
60672        1   12074299   12097106     59      13  97173      0.50625      0.30634
943          1   12118434   12209264    286      54  97173       1.8244     0.034046
7133         1   12222044   12274279    193      27  97173        0.312      0.37752
55187        1   12285101   12577099    644      24  97173      0.73808      0.23023
9249         1   12622939   12682820    245      46  97173       1.6634     0.048116
343066       1   12699566   12732097    100      12  97173     -0.54841       0.7083
126767       1   12771118   12793726     88      12  97173     -0.56976      0.71558
93190        1   12801163   12826102    107      13  97173      -1.3371      0.90941
390999       1   12829984   12843049     47      10  97173     0.091166      0.46368
65121        1   12846546   12861777     72      11  97173       1.7236     0.042394
440560       1   12879468   12896264     50       3  97173     -0.25992      0.60254
440563       1   13177960   13189326     14       1  97173     -0.80185      0.78868
645425       1   13731907   13752803      1       1  97173     -0.53103       0.7023
126755       1   13796445   13845242    258      46  97173       1.0118      0.15583
10630        1   13905252   13949452    216      46  97173      0.72987      0.23274
7799         1   14021714   14156574    471      38  97173     -0.45823      0.67661
23254        1   14214646   15449544   5972     385  97173      0.67343      0.25034
55092        1   15474028   15551974    449      35  97173      0.29969      0.38221
727684       1   15485692   15503120     90      16  97173       0.7931      0.21386
114827       1   15568730   15729767    675      75  97173      -1.7166      0.95697
79180        1   15731391   15761839    110      31  97173      -1.3039      0.90387
11330        1   15759938   15778153     49      12  97173     -0.28424      0.61189
63036        1   15778223   15803586    122      24  97173     -0.28485      0.61212
51032        1   15797596   15822895    108      18  97173     -0.29026      0.61419
842          1   15812896   15856407    181      13  97173     -0.62547      0.73417
23341        1   15848343   15903228    164      15  97173     -0.52613       0.7006
79814        1   15893194   15916605    115      10  97173     -0.91537         0.82
84301        1   15938953   16000539    161      10  97173       1.2023      0.11462
6248         1   15981364   15993217     20       2  97173        1.356      0.08755
23207        1   16005632   16066264    197      18  97173       1.4953     0.067421
284723       1   16057721   16072884     44      12  97173       0.7987      0.21223
388595       1   16063987   16079292     55      13  97173      0.60819      0.27153
54751        1   16078107   16118089    161      27  97173      -1.7934      0.96354
440567       1   16128657   16139194     62       7  97173      -1.8541      0.96814
23013        1   16169359   16271951    234      30  97173      0.18234      0.42766
7709         1   16263364   16307627     99      20  97173     0.085113      0.46609
101928566    1   16297626   16328701    155      20  97173     -0.34244      0.63399
149563       1   16325731   16338184     92      15  97173       0.4244      0.33564
27129        1   16335523   16351084    104      12  97173     -0.18191      0.57217
1187         1   16343486   16365548    161      20  97173     0.089338      0.46441
1188         1   16365231   16388821    266      24  97173      0.42751       0.3345
348487       1   16379264   16405127    182      22  97173      0.51826      0.30214
1969         1   16445832   16487582     97      22  97173       1.0885      0.13818
128272       1   16519599   16544104    104      11  97173       1.1674      0.12152
101927546    1   16546343   16558528     29       3  97173       1.2141      0.11236
79363        1   16553182   16568659     35       7  97173       1.3238     0.092787
54455        1   16568339   16683965    271      13  97173      0.39418      0.34672
26099        1   16688525   16729643     90      10  97173       1.0146      0.15514
374955       1   16717101   16768919    149      26  97173      0.45119      0.32593
55707        1   16762167   16791585     83      14  97173     -0.29084      0.61441
100133301    1   16860561   16871198      5       1  97173      -2.1293      0.98339
729574       1   16994498   17005007      2       1  97173       -0.158      0.56277
9696         1   17243445   17304474    147      16  97173       1.4646     0.071522
4237         1   17295997   17313081     53      12  97173       4.4511   4.2714e-06
23400        1   17307453   17343467     84      13  97173       4.4514    4.266e-06
6390         1   17340217   17385665    161      16  97173       4.2321   1.1578e-05
11240        1   17388256   17450948    332      20  97173       4.3366   7.2361e-06
29943        1   17526621   17577501    249      65  97173        1.374     0.084713
51702        1   17570593   17615728    260      31  97173       3.1765   0.00074537
23569        1   17629690   17695495    457      38  97173       6.1656   3.5102e-10
353238       1   17693741   17733195    259      19  97173      0.36817      0.35637
55920        1   17728251   17771250    122      17  97173    -0.090077      0.53589
55160        1   17841693   18029370    601      59  97173       1.0785      0.14041
81569        1   18076808   18158558    270      26  97173      0.22133      0.41242
84966        1   18429240   18709977   1289     148  97173     -0.62073      0.73261
127707       1   18802424   18817540    111      18  97173     -0.89934      0.81576
5081         1   18952500   19080360    497      91  97173      0.34997      0.36318
80834        1   19161093   19191155    209      38  97173      -1.1042      0.86525
8659         1   19192924   19234293    241      36  97173    -0.077859      0.53103
126917       1   19225774   19287826    290      41  97173      -2.4221      0.99228
23352        1   19396000   19541812    389      28  97173     -0.35478      0.63862
23065        1   19537158   19583053    172      23  97173      0.13086      0.44794
51154        1   19573075   19591622    109      16  97173    0.0017636       0.4993
22977        1   19604057   19620280     72       8  97173      0.97356      0.16514
8574         1   19624202   19643640     72      20  97173      0.01168      0.49534
54896        1   19633740   19663925    165      24  97173       1.1045      0.13469
832          1   19660267   19817066    759      36  97173       1.0125      0.15564
440574       1   19918471   19961315    189      21  97173      0.18595      0.42624
100532736    1   19918471   19989949    336      37  97173    -0.030226      0.51206
4681         1   19964723   19989949    127      32  97173     -0.56512        0.714
3362         1   19986780   20011055     92      15  97173     -0.19291      0.57648
255104       1   20003706   20131424    512      58  97173     -0.87568       0.8094
54546        1   20135522   20146771     85      23  97173      0.57347      0.28316
23252        1   20203356   20244438    127      24  97173      0.95604      0.16953
30814        1   20241800   20255110     72      22  97173       1.1574      0.12355
5320         1   20296924   20311932     66      20  97173      0.56973      0.28443
5322         1   20381157   20423394    174      29  97173      0.40698      0.34201
26279        1   20434143   20451059     70      24  97173      0.42186      0.33656
64600        1   20460823   20481879     62      25  97173      0.88322      0.18856
391013       1   20485484   20506687     72      17  97173     -0.11118      0.54427
127733       1   20507578   20527540     52      12  97173      -2.5698      0.99491
127731       1   20612412   20686662    350      35  97173       1.4856      0.06869
55450        1   20803884   20817728     32      12  97173        0.317      0.37562
79594        1   20820941   20839674     66      18  97173       0.6358      0.26245
163933       1   20873932   20886513     67      15  97173       0.5384      0.29515
978          1   20910444   20950401    236      30  97173        1.099      0.13588
65018        1   20954948   20983004    145      20  97173       1.1065      0.13425
1650         1   20973260   20993037    100      17  97173      0.31207       0.3775
57576        1   20985475   21049317    275      52  97173        1.304     0.096125
400745       1   21041225   21064133     82      18  97173      0.52594      0.29947
50809        1   21064170   21118808    145      22  97173      0.45027      0.32626
8672         1   21127785   21508381    936      36  97173      0.24026      0.40506
1889         1   21538740   21677034    575      61  97173      0.94884      0.17135
84224        1   21761583   21816393    277      20  97173      -1.0114       0.8441
249          1   21830475   21909905    438      50  97173     -0.67159      0.74908
5909         1   21917708   22001010    382      56  97173      -1.5053      0.93388
84196        1   21999791   22114688    462      47  97173      0.79933      0.21205
401944       1   22133758   22156714     91      31  97173     -0.18539      0.57354
3339         1   22143737   22268750    495      49  97173     -0.15931      0.56329
23436        1   22298418   22320847    293      23  97173      0.01221      0.49513
10136        1   22323149   22344035    188      22  97173      0.40279      0.34355
998          1   22374120   22424439    181      28  97173       1.0646      0.14352
54361        1   22438798   22475474    148      28  97173      0.73034      0.23259
9923         1   22773344   22862650    214      31  97173      0.32265      0.37348
2046         1   22885004   22935087    239      37  97173      -1.1465      0.87421
712          1   22958118   22971175     67      10  97173     -0.95809      0.83099
714          1   22964969   22979603     75      14  97173      -2.0873      0.98157
713          1   22974682   22993130     83      16  97173      -2.9055      0.99817
2048         1   23032263   23246823    733      96  97173     -0.51577      0.69699
646262       1   23274536   23304524    118      23  97173       1.3109     0.094951
729059       1   23332327   23347343     37       9  97173       1.6714     0.047321
23028        1   23340937   23415184    117      15  97173       1.2418      0.10715
7798         1   23405516   23509301    253      22  97173        1.147      0.12569
3352         1   23513388   23526222     55       6  97173      0.94396      0.17259
10236        1   23630953   23676143     98      16  97173      0.91444      0.18024
80818        1   23680941   23701357     59      10  97173      0.29561      0.38376
6920         1   23702555   23756269    190      31  97173       0.6831      0.24727
55616        1   23750056   23815750    207      24  97173     -0.54634      0.70758
1870         1   23827920   23862712     98      18  97173      0.32618      0.37214
3399         1   23879421   23891285     35      13  97173       0.3419      0.36621
6135         1   24013269   24027915     53      14  97173      0.63607      0.26237
6924         1   24064856   24093549     57      17  97173      0.96405      0.16751
57095        1   24099876   24119722     22      11  97173      0.13732      0.44539
11313        1   24112275   24127029     11       6  97173     -0.28481      0.61211
2582         1   24117089   24132294     13       6  97173      0.18585      0.42628
3155         1   24123367   24170110     82      10  97173      0.75266      0.22583
2517         1   24166567   24199859    108      11  97173      0.72711      0.23358
1269         1   24192005   24290549    309      18  97173     0.052661        0.479
55629        1   24281301   24294952     11       4  97173       1.1896      0.11711
10772        1   24287935   24311953     23       8  97173      0.72254      0.23498
127294       1   24377531   24443665    340      33  97173      0.90076      0.18386
58985        1   24441261   24474783    166      33  97173      0.51474      0.30337
163702       1   24475647   24518765    231      36  97173       1.0209      0.15364
57822        1   24640812   24695972    178      42  97173       1.4559     0.072711
90529        1   24678489   24746587    236      29  97173      0.56013       0.2877
57185        1   24737245   24804473    277      30  97173     0.084181      0.46646
11123        1   24823841   24868510    195      28  97173    -0.022647      0.50903
400746       1   24877567   24940819    330      35  97173      -1.5809      0.94304
10250        1   24964594   25004772     56      14  97173     -0.27255       0.6074
25932        1   25066760   25175815    186      26  97173      0.17377      0.43102
864          1   25221002   25296648    263      46  97173       4.6497   1.6619e-06
25949        1   25543767   25564013      9       6  97173      0.47659      0.31683
57035        1   25563740   25579010     14       8  97173      0.94827       0.1715
6007         1   25593884   25661936     70      10  97173     -0.33802      0.63233
23585        1   25659789   25693852     31       7  97173       1.0005      0.15854
6006         1   25682853   25752363    104       7  97173       1.5609     0.059269
55219        1   25752388   25831700    120       5  97173       1.7672     0.038595
26119        1   25865071   25900377     65      10  97173      0.42538      0.33528
57134        1   25938959   26116258    423      39  97173      -1.5984      0.94502
57190        1   26121667   26149713     92      10  97173      0.25378      0.39983
56181        1   26141397   26164433     58       6  97173      0.67277      0.25055
79000        1   26153414   26190939    106       6  97173      0.94322      0.17278
164091       1   26182975   26207461     51       8  97173       1.2513      0.10541
3925         1   26205670   26238368     70      11  97173       1.0253      0.15261
5051         1   26281258   26331366    144      14  97173     0.045305      0.48193
2134         1   26343266   26367955     74      17  97173     -0.25302      0.59987
7780         1   26359513   26378439     63      10  97173     -0.57642      0.71783
84676        1   26372792   26399142     96      14  97173       2.4404    0.0073353
149420       1   26432656   26457039     81       7  97173       3.5716   0.00017738
79927        1   26480511   26494119     56      13  97173       1.3049     0.095961
51042        1   26491388   26502364     49      10  97173       1.3346      0.09101
10256        1   26498981   26521375     83      18  97173       1.6746     0.047011
378807       1   26512119   26534033    104      21  97173       1.0667      0.14305
64793        1   26555644   26610529    214      21  97173     -0.07393      0.52947
83442        1   26601213   26613013     41       8  97173      0.40787      0.34168
91544        1   26603773   26649756    187      17  97173      0.12879      0.44876
1043         1   26639411   26652014     51       9  97173      0.36265      0.35843
55057        1   26643350   26685621    186      27  97173    0.0026138      0.49896
257101       1   26683125   26706023    128      22  97173       1.1162      0.13217
79727        1   26732269   26761219     82      23  97173     -0.36143      0.64111
79947        1   26753773   26802797    105      23  97173      0.34508      0.36502
3151         1   26793902   26808133     47      14  97173     -0.11619      0.54625
6195         1   26851249   26906520    157      26  97173     -0.72502      0.76578
101928728    1   27013623   27027896     24       7  97173      0.36113        0.359
8289         1   27017522   27113601    151      12  97173      0.43569      0.33153
55650        1   27108739   27129894     23       8  97173       1.2269      0.10993
84243        1   27148201   27189092     71      11  97173       1.2986     0.097034
2810         1   27184633   27195947     24       4  97173      0.96706      0.16676
54707        1   27200872   27221869     35       9  97173      0.94279       0.1729
63906        1   27211979   27231962     32       7  97173      0.85557      0.19612
8431         1   27232975   27245567     30       8  97173      0.66559      0.25284
10726        1   27243187   27278362     56      11  97173        -0.31      0.62172
126695       1   27271047   27291901     28       6  97173      -1.4877      0.93159
388610       1   27315189   27332377     21       5  97173     -0.85631      0.80409
115572       1   27326511   27344333     22       7  97173      -1.6086      0.94615
6548         1   27420300   27486621     84      12  97173     -0.63336      0.73675
23038        1   27556007   27640124    153      17  97173      -1.3048      0.90403
84065        1   27643636   27667891     58      15  97173      -1.8364      0.96685
84958        1   27663483   27685423     68      18  97173      -1.3778      0.91587
9064         1   27676670   27698558     62      19  97173       -1.204      0.88571
8547         1   27690601   27706315     25      13  97173     0.090227      0.46405
388611       1   27700596   27714823     20       4  97173       0.1931      0.42344
2827         1   27714148   27727318     15       6  97173      0.68641      0.24623
10163        1   27725734   27821678    194      17  97173      0.32092      0.37414
27245        1   27855756   27935463     98      17  97173       -1.046      0.85222
2268         1   27933800   27966727     65      13  97173      -1.4226      0.92257
2537         1   27987572   28003724     36       9  97173      -0.8414      0.79994
199870       1   28047490   28094426     97       7  97173       1.4257     0.076971
23673        1   28094694   28155963    128      14  97173       1.3259     0.092444
5511         1   28152252   28183183     59      10  97173       1.1247      0.13035
9473         1   28194055   28218196     86      14  97173       1.1432      0.12648
6118         1   28213035   28246255    120      11  97173       1.0077       0.1568
27293        1   28256456   28290663    131      20  97173      0.31511      0.37634
55113        1   28281504   28299604     64      21  97173     -0.40756       0.6582
2140         1   28291855   28420173    447      35  97173     -0.42389      0.66418
5724         1   28468677   28525447    104      26  97173     -0.16427      0.56524
22826        1   28521789   28564542    143      16  97173     -0.44838      0.67306
93974        1   28557602   28569616     48       5  97173     -0.89425      0.81441
83667        1   28580963   28614002    102      17  97173      0.27316      0.39237
54797        1   28650513   28667478     30       6  97173      0.15134      0.43985
65979        1   28691093   28831881    492      16  97173      0.23118      0.40859
1104         1   28827455   28870708    133      14  97173      0.05496      0.47809
54952        1   28874529   28910057     69      13  97173      0.29077      0.38561
115273       1   28913712   28926098     23       9  97173      0.56041       0.2876
6883         1   28924608   28980416     85      16  97173     -0.73565      0.76903
10691        1   28990234   29047115    104      13  97173      -0.6843      0.75311
51441        1   29058133   29101287    110      20  97173     -0.89522      0.81467
4985         1   29133654   29195208    257      29  97173     -0.89301      0.81408
2035         1   29208603   29451558    680      38  97173      0.33335      0.36944
399474       1   29440937   29455421     48      13  97173     -0.33575      0.63147
6429         1   29469250   29513637    122      23  97173      0.39218      0.34746
51102        1   29514385   29562460    153      25  97173      0.31631      0.37588
10076        1   29558028   29658325    322      44  97173     -0.14895       0.5592
4146         1   31179124   31201432    103      14  97173    -0.063724      0.52541
7805         1   31200315   31235683    114      32  97173      0.83062      0.20309
9672         1   31337313   31386480    165      47  97173      -0.6463      0.74096
9698         1   31399353   31543838    427      29  97173       1.0087      0.15656
79570        1   31647592   31717734    330      21  97173      -2.2054      0.98629
9410         1   31727415   31774644    157      14  97173      -1.1345       0.8717
51538        1   31764832   31843569    212      16  97173      -1.2017      0.88526
2170         1   31833100   31850923     59      11  97173      -0.7316      0.76779
347735       1   31877412   31912527    122      13  97173     -0.81878      0.79355
64129        1   32037086   32058290     49      18  97173      0.67281      0.25053
3061         1   32078290   32098214     49       6  97173       1.8696     0.030772
553115       1   32090463   32115838     49       7  97173       1.9165     0.027652
1307         1   32112848   32174768    163      32  97173       1.6912       0.0454
576          1   32187718   32235494    120      14  97173     -0.47716      0.68337
90853        1   32251023   32286630    101      19  97173    -0.051583      0.52057
8073         1   32367022   32408988    138      11  97173     -0.41897      0.66238
10657        1   32474295   32531460     52      23  97173    -0.088845       0.5354
55116        1   32533503   32573467     62      11  97173       1.8177     0.034557
23633        1   32568644   32647169    112      14  97173       1.9149      0.02775
200081       1   32640293   32668886     46      11  97173        1.788     0.036889
79140        1   32661202   32675991     20       6  97173       1.8144     0.034805
55721        1   32666236   32679288     22       7  97173       1.5665     0.058611
149069       1   32669695   32686797     33       8  97173       1.7657      0.03872
56063        1   32675040   32692954     30       9  97173       1.8007     0.035876
8668         1   32682971   32702205     26       5  97173        1.983     0.023686
84734        1   32707818   32719461     28       9  97173       1.6629     0.048164
3932         1   32711840   32756766     73      26  97173       1.5769     0.057411
3065         1   32752708   32804227     45      24  97173      -1.0276      0.84793
65108        1   32794430   32806840      6       4  97173     -0.44351       0.6713
81629        1   32813365   32835098     18      12  97173      0.44194      0.32927
100128071    1   32821871   32832844     11       7  97173      -1.0353      0.84974
55108        1   32825704   32865062     35      20  97173     -0.26913      0.60608
728116       1   32925658   32958460     43      11  97173       1.7917     0.036588
653121       1   32999772   33076542    205      13  97173     -0.55168      0.70941
339487       1   33081421   33121565    144      12  97173      -0.2527      0.59975
5928         1   33111749   33156812    147      11  97173    0.0078229      0.49688
81493        1   33140507   33173361     94       9  97173      0.57078      0.28407
57648        1   33202492   33245571     81      23  97173      -2.0655      0.98056
8565         1   33235840   33288633    108      16  97173     -0.18911        0.575
64766        1   33277368   33329480    117      23  97173       -1.282      0.90008
252995       1   33322869   33343093     42      12  97173      -1.7922      0.96345
3208         1   33346688   33365247     44      15  97173      -1.2183      0.88844
113452       1   33355196   33372041     35      12  97173      -1.3377      0.90951
127544       1   33397050   33435467     98      16  97173      -2.6866      0.99639
204          1   33468541   33507512     78      15  97173      -2.7507      0.99703
113451       1   33541711   33591132    106      21  97173      -1.6067      0.94594
55223        1   33606000   33652671    149      16  97173      -1.8222      0.96578
149076       1   33716908   33771321    118      20  97173      -1.0172      0.84548
127550       1   33767367   33791699     87      18  97173      -1.8154      0.96527
1912         1   33784224   33846194    206      26  97173      -1.8225      0.96581
7579         1   33933232   33967105     94      14  97173      -1.3526       0.9119
114784       1   33974609   34636443   2504     213  97173       1.6638     0.048075
127540       1   34321076   34335392     44      14  97173       1.3248     0.092624
84970        1   34627624   34689732    305      43  97173       0.4641      0.32129
2709         1   35215648   35229113     54      14  97173       2.4887    0.0064097
127534       1   35220342   35234325     63      12  97173       1.7512     0.039959
2707         1   35241790   35256967     65      15  97173       1.0516       0.1465
2701         1   35253559   35266351     65      12  97173      0.66081      0.25437
113444       1   35310963   35330417     63      20  97173     0.091168      0.46368
58512        1   35326037   35396083    127      35  97173      0.73515      0.23112
100506144    1   35442127   35455948     37       8  97173       1.2161      0.11197
9204         1   35446766   35502569    113       6  97173      0.59432      0.27615
79830        1   35520387   35586460     94      10  97173     -0.43898      0.66966
6421         1   35636981   35663766     77       7  97173       2.8195    0.0024053
9202         1   35729444   35892545    234      16  97173        1.551     0.060451
79932        1   35894091   36028037    174      16  97173       1.1136      0.13273
23154        1   36018311   36037380     29       6  97173        1.472     0.070505
339488       1   36033971   36065929     47       9  97173       1.5691     0.058316
5690         1   36035259   36112445    121      12  97173       1.7038      0.04421
127703       1   36174477   36189790     25       5  97173      0.77602      0.21887
63967        1   36180819   36240568     73       8  97173      0.84375       0.1994
192670       1   36268231   36328491     86      12  97173     -0.18145      0.57199
26523        1   36330412   36400211     80      12  97173       1.0282      0.15193
